filename,class,bbox
img021166.png,debris,"[279, 280, 467, 436]"
img024380.png,debris,"[711, 393, 805, 467]"
img029132.png,debris,"[370, 697, 467, 800]"
img021737.png,debris,"[228, 566, 371, 737]"
img020789.png,debris,"[66, 344, 253, 534]"
img028007.png,debris,"[271, 503, 352, 578]"
img027872.png,debris,"[567, 630, 631, 696]"
img025772.png,debris,"[206, 510, 291, 580]"
img028436.png,debris,"[638, 608, 705, 679]"
img025839.png,debris,"[223, 190, 297, 249]"
img025366.png,debris,"[318, 285, 380, 360]"
img025130.png,debris,"[506, 189, 580, 257]"
img027114.png,debris,"[537, 676, 642, 764]"
img021558.png,debris,"[367, 589, 531, 758]"
img023662.png,debris,"[641, 576, 717, 646]"
img024275.png,debris,"[153, 189, 221, 255]"
img023783.png,debris,"[452, 307, 528, 365]"
img020353.png,debris,"[611, 423, 773, 549]"
img023373.png,debris,"[279, 737, 353, 826]"
img028175.png,debris,"[765, 125, 852, 221]"
img020319.png,debris,"[198, 687, 344, 810]"
img020802.png,debris,"[642, 281, 823, 434]"
img023910.png,debris,"[438, 681, 503, 753]"
img021763.png,debris,"[648, 345, 838, 494]"
img027233.png,debris,"[105, 685, 204, 767]"
img020314.png,debris,"[451, 246, 620, 434]"
img025309.png,debris,"[776, 393, 860, 505]"
img020424.png,debris,"[652, 599, 846, 772]"
img022382.png,debris,"[787, 250, 878, 327]"
img029076.png,debris,"[568, 476, 633, 537]"
img020048.png,debris,"[662, 443, 840, 612]"
img020358.png,debris,"[144, 386, 323, 576]"
img022511.png,debris,"[631, 253, 729, 332]"
img028875.png,debris,"[477, 283, 536, 354]"
img022426.png,debris,"[620, 207, 696, 315]"
img028747.png,debris,"[491, 866, 562, 950]"
img027202.png,debris,"[376, 404, 453, 468]"
img028460.png,debris,"[837, 702, 899, 779]"
img024184.png,debris,"[794, 558, 882, 632]"
img024791.png,debris,"[855, 91, 955, 167]"
img029135.png,debris,"[687, 757, 764, 866]"
img027705.png,debris,"[318, 721, 390, 809]"
img029664.png,debris,"[697, 170, 785, 248]"
img020620.png,debris,"[571, 406, 737, 616]"
img021854.png,debris,"[110, 656, 271, 813]"
img026072.png,debris,"[755, 137, 820, 200]"
img026734.png,debris,"[767, 636, 844, 701]"
img025477.png,debris,"[754, 483, 831, 549]"
img028648.png,debris,"[762, 331, 851, 411]"
img025564.png,debris,"[361, 340, 445, 412]"
img024471.png,debris,"[509, 187, 582, 246]"
img026260.png,debris,"[714, 622, 791, 698]"
img020919.png,debris,"[479, 464, 648, 584]"
img029047.png,debris,"[487, 576, 598, 660]"
img021776.png,debris,"[300, 359, 469, 498]"
img023771.png,debris,"[599, 517, 696, 598]"
img025213.png,debris,"[131, 512, 222, 605]"
img026353.png,debris,"[585, 777, 659, 845]"
img022060.png,debris,"[426, 543, 589, 685]"
img023200.png,debris,"[551, 338, 649, 416]"
img026676.png,debris,"[445, 777, 516, 869]"
img020913.png,debris,"[378, 391, 575, 553]"
img026653.png,debris,"[741, 324, 821, 400]"
img023721.png,debris,"[242, 307, 345, 393]"
img021997.png,debris,"[201, 703, 363, 870]"
img024957.png,debris,"[761, 396, 871, 475]"
img024519.png,debris,"[398, 0, 476, 87]"
img024768.png,debris,"[634, 278, 724, 356]"
img029560.png,debris,"[182, 266, 260, 332]"
img020885.png,debris,"[286, 724, 435, 865]"
img026851.png,debris,"[180, 800, 271, 869]"
img026088.png,debris,"[712, 326, 776, 402]"
img023625.png,debris,"[290, 497, 371, 587]"
img021940.png,debris,"[365, 207, 494, 328]"
img028582.png,debris,"[523, 247, 594, 322]"
img026101.png,debris,"[253, 754, 333, 837]"
img022429.png,debris,"[308, 648, 406, 734]"
img028533.png,debris,"[777, 711, 840, 791]"
img021087.png,debris,"[407, 517, 572, 661]"
img020192.png,debris,"[654, 200, 850, 361]"
img025585.png,debris,"[408, 332, 484, 428]"
img023596.png,debris,"[449, 659, 524, 717]"
img022833.png,debris,"[291, 357, 358, 440]"
img024147.png,debris,"[327, 243, 425, 320]"
img027031.png,debris,"[76, 139, 170, 217]"
img026691.png,debris,"[817, 268, 900, 335]"
img026972.png,debris,"[776, 797, 855, 903]"
img028624.png,debris,"[671, 338, 763, 414]"
img027067.png,debris,"[649, 680, 739, 778]"
img024900.png,debris,"[366, 771, 469, 857]"
img027183.png,debris,"[633, 220, 711, 284]"
img025457.png,debris,"[555, 362, 622, 421]"
img028645.png,debris,"[181, 531, 271, 624]"
img024018.png,debris,"[595, 645, 683, 719]"
img023257.png,debris,"[591, 328, 665, 422]"
img026320.png,debris,"[108, 148, 182, 233]"
img027345.png,debris,"[558, 414, 618, 479]"
img029103.png,debris,"[475, 427, 543, 520]"
img024947.png,debris,"[423, 501, 496, 577]"
img020617.png,debris,"[481, 318, 670, 492]"
img021874.png,debris,"[379, 422, 520, 589]"
img025645.png,debris,"[482, 20, 565, 132]"
img025565.png,debris,"[224, 875, 316, 950]"
img021619.png,debris,"[622, 170, 785, 361]"
img025567.png,debris,"[330, 184, 397, 279]"
img021282.png,debris,"[573, 665, 707, 830]"
img027694.png,debris,"[400, 197, 469, 272]"
img022349.png,debris,"[600, 281, 693, 384]"
img021758.png,debris,"[720, 258, 929, 464]"
img021797.png,debris,"[255, 607, 421, 758]"
img027770.png,debris,"[351, 227, 427, 285]"
img025236.png,debris,"[797, 768, 879, 848]"
img025203.png,debris,"[837, 692, 953, 777]"
img025304.png,debris,"[619, 630, 701, 705]"
img023076.png,debris,"[317, 281, 412, 360]"
img024188.png,debris,"[344, 767, 404, 842]"
img021994.png,debris,"[693, 637, 838, 794]"
img029231.png,debris,"[516, 151, 619, 234]"
img022799.png,debris,"[419, 671, 506, 753]"
img024931.png,debris,"[686, 624, 758, 713]"
img024870.png,debris,"[694, 499, 768, 590]"
img025158.png,debris,"[511, 88, 584, 153]"
img021428.png,debris,"[507, 592, 694, 732]"
img025037.png,debris,"[459, 672, 531, 742]"
img029699.png,debris,"[667, 179, 763, 281]"
img025195.png,debris,"[710, 860, 779, 941]"
img024261.png,debris,"[574, 859, 680, 952]"
img020889.png,debris,"[544, 204, 670, 327]"
img029130.png,debris,"[689, 545, 773, 611]"
img024102.png,debris,"[672, 476, 748, 563]"
img026748.png,debris,"[836, 18, 947, 103]"
img027553.png,debris,"[577, 646, 638, 716]"
img020588.png,debris,"[435, 203, 624, 378]"
img029605.png,debris,"[105, 95, 205, 193]"
img027215.png,debris,"[712, 509, 801, 577]"
img022468.png,debris,"[701, 504, 779, 595]"
img026518.png,debris,"[535, 554, 631, 633]"
img023866.png,debris,"[324, 231, 417, 320]"
img029989.png,debris,"[732, 371, 815, 436]"
img026887.png,debris,"[357, 502, 434, 595]"
img020990.png,debris,"[234, 194, 402, 365]"
img020959.png,debris,"[249, 676, 418, 892]"
img025361.png,debris,"[663, 342, 720, 407]"
img026380.png,debris,"[909, 875, 991, 985]"
img026875.png,debris,"[411, 299, 497, 378]"
img023847.png,debris,"[371, 565, 442, 630]"
img024693.png,debris,"[880, 905, 979, 990]"
img028769.png,debris,"[313, 740, 380, 813]"
img024190.png,debris,"[263, 683, 352, 758]"
img023267.png,debris,"[412, 501, 476, 582]"
img028578.png,debris,"[615, 176, 696, 261]"
img022309.png,debris,"[350, 624, 570, 794]"
img025434.png,debris,"[27, 501, 128, 604]"
img025424.png,debris,"[256, 455, 335, 556]"
img029189.png,debris,"[187, 703, 292, 812]"
img025875.png,debris,"[213, 94, 281, 183]"
img023212.png,debris,"[597, 508, 684, 581]"
img023578.png,debris,"[365, 420, 425, 500]"
img026262.png,debris,"[156, 788, 244, 905]"
img026777.png,debris,"[571, 281, 658, 381]"
img021363.png,debris,"[641, 298, 784, 461]"
img021096.png,debris,"[544, 386, 685, 512]"
img024515.png,debris,"[708, 511, 795, 608]"
img028585.png,debris,"[216, 438, 314, 511]"
img027680.png,debris,"[819, 86, 898, 173]"
img020674.png,debris,"[291, 212, 435, 366]"
img027474.png,debris,"[820, 531, 879, 589]"
img025038.png,debris,"[507, 706, 578, 776]"
img021168.png,debris,"[519, 224, 653, 382]"
img029812.png,debris,"[474, 94, 577, 183]"
img024386.png,debris,"[268, 488, 337, 573]"
img027129.png,debris,"[197, 667, 259, 730]"
img023136.png,debris,"[461, 694, 541, 756]"
img026540.png,debris,"[367, 677, 449, 744]"
img027134.png,debris,"[374, 953, 470, 1024]"
img027617.png,debris,"[555, 857, 630, 960]"
img027866.png,debris,"[766, 276, 865, 347]"
img026966.png,debris,"[228, 274, 334, 360]"
img029675.png,debris,"[455, 477, 546, 573]"
img024422.png,debris,"[664, 423, 740, 511]"
img025400.png,debris,"[677, 591, 764, 655]"
img022978.png,debris,"[589, 478, 670, 562]"
img023466.png,debris,"[363, 285, 442, 359]"
img028163.png,debris,"[384, 697, 453, 784]"
img026068.png,debris,"[471, 235, 546, 326]"
img024759.png,debris,"[724, 498, 789, 584]"
img021389.png,debris,"[598, 634, 742, 757]"
img025198.png,debris,"[206, 525, 275, 596]"
img020118.png,debris,"[519, 576, 647, 748]"
img021565.png,debris,"[436, 515, 608, 675]"
img026360.png,debris,"[464, 768, 528, 829]"
img028608.png,debris,"[360, 348, 435, 452]"
img020941.png,debris,"[170, 124, 379, 289]"
img027437.png,debris,"[678, 728, 744, 792]"
img021974.png,debris,"[338, 388, 475, 515]"
img020671.png,debris,"[389, 626, 559, 832]"
img027449.png,debris,"[775, 142, 854, 201]"
img025126.png,debris,"[363, 430, 439, 505]"
img024112.png,debris,"[284, 780, 369, 876]"
img021321.png,debris,"[270, 301, 450, 439]"
img024464.png,debris,"[283, 614, 358, 682]"
img022401.png,debris,"[204, 539, 286, 640]"
img024610.png,debris,"[254, 547, 322, 622]"
img029499.png,debris,"[257, 511, 330, 577]"
img026210.png,debris,"[364, 472, 428, 552]"
img020081.png,debris,"[682, 731, 907, 917]"
img021042.png,debris,"[495, 398, 685, 535]"
img022790.png,debris,"[473, 281, 550, 336]"
img024974.png,debris,"[612, 561, 680, 629]"
img023659.png,debris,"[463, 437, 565, 544]"
img026552.png,debris,"[161, 453, 243, 529]"
img029060.png,debris,"[345, 453, 413, 546]"
img026960.png,debris,"[549, 527, 655, 627]"
img020344.png,debris,"[808, 210, 975, 377]"
img021803.png,debris,"[229, 625, 413, 774]"
img025958.png,debris,"[475, 414, 565, 494]"
img027657.png,debris,"[198, 644, 264, 727]"
img026907.png,debris,"[620, 679, 713, 759]"
img022680.png,debris,"[410, 490, 488, 583]"
img024278.png,debris,"[269, 147, 343, 246]"
img024093.png,debris,"[252, 455, 321, 517]"
img025993.png,debris,"[325, 264, 422, 347]"
img026067.png,debris,"[488, 124, 556, 203]"
img022824.png,debris,"[314, 413, 393, 511]"
img026614.png,debris,"[412, 159, 479, 250]"
img028042.png,debris,"[238, 345, 322, 425]"
img021478.png,debris,"[504, 273, 696, 449]"
img024542.png,debris,"[252, 678, 335, 749]"
img029379.png,debris,"[220, 737, 308, 806]"
img021594.png,debris,"[491, 222, 645, 416]"
img024033.png,debris,"[329, 294, 393, 359]"
img029237.png,debris,"[374, 648, 455, 713]"
img025549.png,debris,"[409, 727, 475, 808]"
img028910.png,debris,"[139, 319, 208, 412]"
img026100.png,debris,"[390, 176, 463, 243]"
img026575.png,debris,"[375, 271, 447, 345]"
img029778.png,debris,"[19, 354, 131, 454]"
img027387.png,debris,"[246, 491, 345, 569]"
img029309.png,debris,"[713, 769, 783, 851]"
img029279.png,debris,"[899, 720, 969, 791]"
img029696.png,debris,"[239, 163, 316, 227]"
img022406.png,debris,"[479, 296, 547, 359]"
img025340.png,debris,"[506, 451, 568, 516]"
img025294.png,debris,"[681, 602, 759, 698]"
img024652.png,debris,"[235, 726, 313, 820]"
img023127.png,debris,"[570, 635, 648, 735]"
img027091.png,debris,"[281, 730, 348, 788]"
img029425.png,debris,"[879, 854, 955, 947]"
img021295.png,debris,"[360, 340, 505, 498]"
img026897.png,debris,"[499, 131, 602, 212]"
img020910.png,debris,"[191, 407, 340, 555]"
img028960.png,debris,"[613, 122, 687, 192]"
img028761.png,debris,"[146, 884, 245, 973]"
img025238.png,debris,"[229, 845, 312, 933]"
img024445.png,debris,"[188, 916, 276, 989]"
img027327.png,debris,"[306, 787, 381, 857]"
img024283.png,debris,"[643, 469, 715, 543]"
img020934.png,debris,"[655, 171, 841, 318]"
img023779.png,debris,"[244, 482, 358, 567]"
img029010.png,debris,"[743, 171, 832, 246]"
img028957.png,debris,"[349, 136, 441, 233]"
img022143.png,debris,"[340, 412, 478, 602]"
img025381.png,debris,"[440, 147, 505, 213]"
img021328.png,debris,"[505, 630, 656, 787]"
img023660.png,debris,"[213, 552, 320, 641]"
img028148.png,debris,"[208, 707, 289, 789]"
img024012.png,debris,"[288, 418, 380, 493]"
img025397.png,debris,"[823, 409, 908, 479]"
img028810.png,debris,"[153, 157, 239, 244]"
img023424.png,debris,"[719, 429, 794, 492]"
img029744.png,debris,"[520, 105, 601, 193]"
img027583.png,debris,"[463, 371, 525, 444]"
img025906.png,debris,"[224, 352, 307, 422]"
img024705.png,debris,"[614, 531, 694, 608]"
img021884.png,debris,"[361, 349, 517, 543]"
img029029.png,debris,"[582, 71, 685, 160]"
img023650.png,debris,"[491, 648, 587, 734]"
img022002.png,debris,"[268, 475, 461, 656]"
img024722.png,debris,"[318, 251, 376, 331]"
img026032.png,debris,"[204, 136, 267, 203]"
img020045.png,debris,"[297, 525, 461, 694]"
img024234.png,debris,"[174, 616, 253, 711]"
img027949.png,debris,"[386, 594, 469, 667]"
img027105.png,debris,"[170, 559, 257, 634]"
img029961.png,debris,"[407, 892, 495, 977]"
img027618.png,debris,"[715, 838, 818, 934]"
img024901.png,debris,"[371, 519, 437, 597]"
img023448.png,debris,"[640, 429, 722, 531]"
img024968.png,debris,"[462, 598, 526, 676]"
img021943.png,debris,"[197, 481, 412, 641]"
img024941.png,debris,"[895, 487, 984, 563]"
img025089.png,debris,"[768, 651, 853, 717]"
img024869.png,debris,"[238, 818, 330, 898]"
img023755.png,debris,"[323, 279, 404, 354]"
img028458.png,debris,"[689, 800, 757, 871]"
img023773.png,debris,"[214, 247, 306, 356]"
img026512.png,debris,"[821, 591, 893, 657]"
img029315.png,debris,"[649, 139, 708, 207]"
img020161.png,debris,"[430, 382, 607, 508]"
img021730.png,debris,"[288, 458, 437, 603]"
img021524.png,debris,"[294, 550, 477, 766]"
img020536.png,debris,"[545, 552, 673, 718]"
img029672.png,debris,"[516, 644, 592, 722]"
img021089.png,debris,"[599, 506, 818, 720]"
img025352.png,debris,"[216, 330, 284, 416]"
img021029.png,debris,"[195, 268, 419, 435]"
img020272.png,debris,"[298, 198, 429, 329]"
img027869.png,debris,"[800, 108, 880, 182]"
img028407.png,debris,"[213, 546, 283, 644]"
img026754.png,debris,"[469, 606, 543, 663]"
img023108.png,debris,"[487, 298, 554, 371]"
img028861.png,debris,"[152, 715, 220, 805]"
img027689.png,debris,"[382, 748, 442, 827]"
img021832.png,debris,"[361, 221, 541, 384]"
img029471.png,debris,"[552, 504, 646, 574]"
img023663.png,debris,"[484, 585, 572, 679]"
img028220.png,debris,"[719, 738, 805, 844]"
img022986.png,debris,"[497, 574, 566, 643]"
img023159.png,debris,"[622, 347, 681, 408]"
img028717.png,debris,"[681, 296, 764, 370]"
img027396.png,debris,"[445, 138, 525, 235]"
img022711.png,debris,"[712, 654, 801, 728]"
img022670.png,debris,"[555, 542, 638, 606]"
img025900.png,debris,"[776, 542, 863, 627]"
img021193.png,debris,"[430, 535, 579, 719]"
img023273.png,debris,"[612, 381, 693, 442]"
img026385.png,debris,"[753, 119, 846, 192]"
img022565.png,debris,"[453, 709, 543, 784]"
img025946.png,debris,"[384, 447, 471, 545]"
img022872.png,debris,"[648, 484, 724, 564]"
img025092.png,debris,"[203, 247, 273, 321]"
img025871.png,debris,"[810, 307, 898, 391]"
img021417.png,debris,"[351, 349, 567, 521]"
img027072.png,debris,"[542, 500, 639, 572]"
img022141.png,debris,"[577, 372, 803, 556]"
img023838.png,debris,"[238, 685, 332, 778]"
img023021.png,debris,"[637, 464, 729, 539]"
img028972.png,debris,"[598, 738, 666, 811]"
img021693.png,debris,"[399, 331, 565, 480]"
img026199.png,debris,"[571, 292, 677, 388]"
img028041.png,debris,"[777, 484, 848, 543]"
img023444.png,debris,"[552, 291, 627, 379]"
img026792.png,debris,"[264, 289, 326, 367]"
img027145.png,debris,"[248, 724, 311, 807]"
img026842.png,debris,"[770, 344, 867, 431]"
img029791.png,debris,"[733, 463, 805, 549]"
img028785.png,debris,"[439, 270, 537, 350]"
img020668.png,debris,"[480, 201, 666, 337]"
img026377.png,debris,"[656, 746, 720, 830]"
img023396.png,debris,"[473, 645, 539, 728]"
img026241.png,debris,"[897, 889, 993, 978]"
img028474.png,debris,"[310, 654, 387, 729]"
img028196.png,debris,"[788, 318, 847, 376]"
img022213.png,debris,"[472, 500, 630, 650]"
img027343.png,debris,"[638, 539, 758, 626]"
img021750.png,debris,"[272, 112, 446, 317]"
img028568.png,debris,"[537, 362, 600, 427]"
img027294.png,debris,"[385, 785, 452, 869]"
img023750.png,debris,"[633, 253, 734, 335]"
img027426.png,debris,"[905, 845, 1009, 930]"
img022626.png,debris,"[535, 560, 594, 631]"
img025228.png,debris,"[445, 324, 515, 399]"
img024601.png,debris,"[258, 218, 318, 280]"
img026816.png,debris,"[679, 691, 761, 798]"
img021490.png,debris,"[390, 499, 509, 659]"
img025216.png,debris,"[533, 488, 604, 550]"
img025443.png,debris,"[452, 249, 545, 327]"
img028583.png,debris,"[451, 223, 558, 307]"
img029249.png,debris,"[203, 116, 289, 209]"
img026374.png,debris,"[298, 563, 380, 668]"
img020756.png,debris,"[689, 470, 854, 640]"
img022720.png,debris,"[289, 407, 351, 470]"
img021348.png,debris,"[698, 276, 853, 457]"
img029059.png,debris,"[0, 773, 106, 876]"
img027867.png,debris,"[344, 212, 437, 295]"
img022841.png,debris,"[451, 180, 532, 289]"
img026582.png,debris,"[321, 628, 415, 709]"
img024762.png,debris,"[724, 470, 820, 549]"
img027817.png,debris,"[368, 903, 472, 990]"
img020149.png,debris,"[713, 316, 864, 505]"
img028537.png,debris,"[616, 705, 684, 793]"
img026630.png,debris,"[469, 698, 556, 773]"
img022006.png,debris,"[372, 348, 541, 478]"
img022933.png,debris,"[554, 247, 618, 321]"
img024143.png,debris,"[874, 484, 949, 581]"
img028793.png,debris,"[723, 300, 818, 384]"
img027537.png,debris,"[634, 124, 718, 200]"
img026883.png,debris,"[203, 350, 284, 435]"
img028514.png,debris,"[663, 598, 737, 683]"
img028518.png,debris,"[182, 175, 282, 254]"
img029022.png,debris,"[668, 0, 752, 83]"
img025770.png,debris,"[766, 541, 848, 628]"
img027351.png,debris,"[672, 265, 733, 349]"
img022057.png,debris,"[529, 727, 695, 864]"
img025844.png,debris,"[244, 347, 321, 421]"
img024100.png,debris,"[403, 456, 471, 543]"
img028870.png,debris,"[186, 618, 261, 678]"
img026580.png,debris,"[258, 185, 323, 263]"
img025550.png,debris,"[613, 739, 679, 806]"
img025541.png,debris,"[637, 399, 713, 479]"
img025196.png,debris,"[704, 146, 770, 229]"
img025924.png,debris,"[565, 217, 637, 276]"
img024761.png,debris,"[117, 391, 194, 497]"
img027292.png,debris,"[264, 538, 351, 639]"
img027745.png,debris,"[727, 897, 807, 985]"
img027180.png,debris,"[283, 694, 361, 761]"
img027649.png,debris,"[512, 265, 598, 349]"
img020140.png,debris,"[436, 562, 620, 708]"
img022526.png,debris,"[242, 500, 314, 589]"
img022216.png,debris,"[317, 746, 524, 915]"
img021699.png,debris,"[358, 681, 531, 847]"
img020836.png,debris,"[635, 319, 796, 471]"
img022765.png,debris,"[271, 299, 343, 387]"
img021931.png,debris,"[496, 336, 636, 503]"
img027064.png,debris,"[851, 433, 938, 498]"
img023947.png,debris,"[452, 156, 528, 236]"
img027639.png,debris,"[198, 379, 269, 461]"
img028049.png,debris,"[351, 394, 443, 499]"
img024200.png,debris,"[466, 566, 538, 660]"
img029539.png,debris,"[826, 682, 888, 742]"
img020607.png,debris,"[180, 261, 349, 430]"
img027399.png,debris,"[834, 690, 918, 769]"
img029692.png,debris,"[343, 369, 416, 467]"
img020080.png,debris,"[338, 520, 466, 640]"
img028788.png,debris,"[138, 687, 202, 772]"
img022400.png,debris,"[657, 252, 728, 334]"
img021668.png,debris,"[506, 93, 677, 267]"
img029938.png,debris,"[848, 959, 927, 1024]"
img024928.png,debris,"[601, 274, 693, 363]"
img021248.png,debris,"[449, 259, 601, 392]"
img027721.png,debris,"[347, 42, 428, 120]"
img021919.png,debris,"[408, 452, 639, 638]"
img024524.png,debris,"[756, 265, 859, 379]"
img020154.png,debris,"[59, 589, 227, 809]"
img024187.png,debris,"[413, 703, 515, 802]"
img025355.png,debris,"[276, 510, 357, 606]"
img025391.png,debris,"[437, 353, 516, 422]"
img027126.png,debris,"[737, 143, 806, 223]"
img024153.png,debris,"[428, 445, 503, 538]"
img020193.png,debris,"[227, 640, 416, 786]"
img020761.png,debris,"[520, 179, 676, 365]"
img029701.png,debris,"[215, 527, 276, 608]"
img021484.png,debris,"[553, 555, 695, 702]"
img022212.png,debris,"[642, 414, 768, 554]"
img022448.png,debris,"[148, 278, 241, 358]"
img026648.png,debris,"[479, 364, 554, 454]"
img028531.png,debris,"[309, 772, 372, 839]"
img027471.png,debris,"[208, 475, 290, 549]"
img027119.png,debris,"[566, 323, 629, 388]"
img022741.png,debris,"[692, 444, 765, 524]"
img027634.png,debris,"[481, 236, 543, 301]"
img028292.png,debris,"[573, 833, 641, 915]"
img022928.png,debris,"[269, 515, 343, 589]"
img027586.png,debris,"[613, 151, 688, 211]"
img024921.png,debris,"[698, 782, 783, 845]"
img021971.png,debris,"[168, 393, 344, 546]"
img024489.png,debris,"[484, 422, 579, 521]"
img020479.png,debris,"[408, 639, 599, 813]"
img028548.png,debris,"[688, 691, 774, 780]"
img027930.png,debris,"[215, 249, 291, 311]"
img022139.png,debris,"[260, 185, 435, 331]"
img026574.png,debris,"[410, 395, 487, 461]"
img030000.png,debris,"[474, 490, 571, 569]"
img024155.png,debris,"[907, 181, 1012, 260]"
img029225.png,debris,"[885, 741, 984, 826]"
img026721.png,debris,"[341, 406, 421, 473]"
img024115.png,debris,"[667, 487, 734, 548]"
img020544.png,debris,"[322, 456, 442, 622]"
img025598.png,debris,"[477, 597, 536, 679]"
img024341.png,debris,"[480, 810, 537, 866]"
img025592.png,debris,"[102, 562, 197, 647]"
img026735.png,debris,"[582, 385, 648, 455]"
img021677.png,debris,"[268, 609, 436, 825]"
img026239.png,debris,"[644, 697, 703, 764]"
img027481.png,debris,"[719, 791, 792, 853]"
img023582.png,debris,"[658, 562, 720, 638]"
img029318.png,debris,"[80, 359, 182, 439]"
img029383.png,debris,"[156, 711, 226, 810]"
img023392.png,debris,"[478, 296, 568, 375]"
img023753.png,debris,"[261, 686, 324, 762]"
img025961.png,debris,"[670, 224, 774, 317]"
img021989.png,debris,"[196, 582, 357, 713]"
img020034.png,debris,"[511, 326, 637, 464]"
img026763.png,debris,"[366, 817, 439, 917]"
img026069.png,debris,"[804, 750, 867, 824]"
img027920.png,debris,"[491, 642, 565, 734]"
img024607.png,debris,"[284, 385, 367, 465]"
img024764.png,debris,"[654, 725, 760, 821]"
img026617.png,debris,"[302, 882, 392, 987]"
img023948.png,debris,"[358, 122, 458, 218]"
img026186.png,debris,"[341, 290, 414, 365]"
img024808.png,debris,"[672, 464, 749, 529]"
img023335.png,debris,"[636, 546, 713, 605]"
img027862.png,debris,"[708, 761, 774, 832]"
img026093.png,debris,"[842, 574, 923, 655]"
img026725.png,debris,"[192, 120, 300, 208]"
img026884.png,debris,"[141, 360, 227, 427]"
img023457.png,debris,"[402, 593, 468, 678]"
img024728.png,debris,"[403, 393, 477, 484]"
img024588.png,debris,"[231, 193, 307, 261]"
img026375.png,debris,"[773, 258, 854, 325]"
img028251.png,debris,"[885, 396, 982, 476]"
img028625.png,debris,"[831, 758, 913, 841]"
img025005.png,debris,"[605, 144, 687, 215]"
img021145.png,debris,"[364, 456, 528, 607]"
img021870.png,debris,"[524, 487, 673, 688]"
img020292.png,debris,"[573, 344, 724, 490]"
img026882.png,debris,"[527, 506, 620, 577]"
img029045.png,debris,"[316, 595, 384, 680]"
img026908.png,debris,"[583, 749, 654, 827]"
img021022.png,debris,"[368, 427, 509, 624]"
img027561.png,debris,"[579, 208, 640, 292]"
img028848.png,debris,"[177, 320, 255, 385]"
img025632.png,debris,"[804, 409, 895, 488]"
img029328.png,debris,"[381, 717, 458, 778]"
img027057.png,debris,"[947, 257, 1024, 364]"
img024277.png,debris,"[441, 180, 504, 260]"
img021658.png,debris,"[486, 148, 632, 347]"
img021200.png,debris,"[680, 595, 843, 802]"
img029574.png,debris,"[709, 775, 785, 837]"
img023601.png,debris,"[540, 453, 621, 550]"
img026139.png,debris,"[222, 132, 306, 210]"
img023644.png,debris,"[382, 627, 468, 731]"
img021679.png,debris,"[511, 475, 669, 679]"
img029607.png,debris,"[604, 737, 717, 820]"
img027427.png,debris,"[330, 273, 401, 364]"
img028993.png,debris,"[315, 855, 411, 934]"
img025396.png,debris,"[287, 368, 360, 446]"
img029864.png,debris,"[587, 364, 657, 449]"
img020153.png,debris,"[627, 258, 766, 404]"
img028253.png,debris,"[817, 584, 879, 661]"
img023268.png,debris,"[571, 251, 680, 340]"
img025380.png,debris,"[485, 762, 559, 826]"
img027781.png,debris,"[630, 534, 721, 620]"
img025101.png,debris,"[541, 269, 625, 363]"
img024854.png,debris,"[379, 513, 456, 582]"
img027704.png,debris,"[431, 103, 532, 194]"
img022292.png,debris,"[371, 473, 540, 684]"
img028107.png,debris,"[441, 806, 515, 889]"
img025983.png,debris,"[72, 283, 179, 366]"
img022173.png,debris,"[684, 244, 819, 392]"
img024930.png,debris,"[673, 164, 769, 250]"
img022332.png,debris,"[316, 200, 475, 346]"
img027009.png,debris,"[140, 11, 235, 98]"
img029963.png,debris,"[824, 447, 923, 531]"
img022486.png,debris,"[222, 664, 307, 743]"
img022794.png,debris,"[411, 526, 496, 617]"
img022390.png,debris,"[528, 339, 598, 409]"
img020611.png,debris,"[427, 401, 575, 575]"
img020486.png,debris,"[559, 144, 739, 337]"
img028136.png,debris,"[367, 181, 440, 256]"
img021896.png,debris,"[660, 457, 875, 653]"
img021510.png,debris,"[233, 718, 365, 846]"
img022963.png,debris,"[310, 281, 374, 354]"
img025181.png,debris,"[576, 633, 666, 724]"
img023023.png,debris,"[387, 290, 491, 373]"
img028853.png,debris,"[179, 764, 277, 839]"
img024428.png,debris,"[374, 696, 478, 796]"
img027333.png,debris,"[585, 588, 665, 653]"
img025076.png,debris,"[867, 776, 974, 859]"
img025631.png,debris,"[347, 617, 416, 708]"
img025006.png,debris,"[369, 476, 448, 550]"
img025616.png,debris,"[690, 334, 755, 403]"
img028142.png,debris,"[688, 316, 773, 385]"
img025639.png,debris,"[244, 388, 322, 477]"
img029460.png,debris,"[597, 261, 658, 337]"
img023155.png,debris,"[632, 464, 716, 537]"
img022371.png,debris,"[253, 764, 335, 875]"
img029556.png,debris,"[262, 351, 355, 438]"
img026099.png,debris,"[736, 612, 808, 699]"
img021130.png,debris,"[535, 470, 673, 642]"
img020077.png,debris,"[488, 544, 615, 702]"
img025131.png,debris,"[814, 714, 901, 780]"
img028811.png,debris,"[452, 739, 571, 828]"
img021188.png,debris,"[424, 609, 613, 755]"
img029947.png,debris,"[366, 582, 431, 658]"
img026944.png,debris,"[620, 182, 681, 258]"
img025106.png,debris,"[769, 500, 864, 577]"
img022029.png,debris,"[478, 246, 667, 394]"
img021303.png,debris,"[512, 278, 646, 414]"
img021070.png,debris,"[461, 437, 676, 607]"
img022396.png,debris,"[277, 262, 360, 327]"
